ticker,description,coupon,par_value,maturity,redemption_date,exchange,current_price,52_week_high,52_week_low,volume,avg_volume,dividend_rate,dividend_yield,discount_to_par_pct,is_discount,range_width_pct,position_in_range_pct,current_yield_pct,coupon_pct,days_to_redemption,years_to_redemption,discount_num,yield_num,range_num
ABXL,Abacus Life Inc. 9.875% Fixed Rate Senior Notes,9.875,25,2027-02-15,2027-02-15,NYSE,25.466999053955078,26.350000381469727,19.537865088560906,N/A,9288.97609561753,N/A,N/A,-1.9,False,34.9,87.0,N/A,9.875,319,0.9,-1.9,,34.9
ADAMH,Adamas Trust Inc 9.875% Senior Notes due 10/01/2030,9.875,25,2030-10-01,2027-10-01,NGS,25.099899291992188,25.36457808026814,23.146263487745557,N/A,33561.27567567568,N/A,N/A,-0.4,False,9.6,88.1,N/A,9.875,547,1.5,-0.4,,9.6
ADAMG,Adamas Trust Inc 9.125% Senior Notes due 04/01/2030,9.125,25,2030-04-01,2027-04-01,NGS,24.450000762939453,24.899999618530273,20.709473893168337,N/A,23536.84860557769,N/A,N/A,2.2,True,20.2,89.3,N/A,9.125,364,1.0,2.2,,20.2
ADAMI,Adamas Trust Inc. 9.125% Senior Notes due 07/01/2029,9.125,25,2029-07-01,2026-07-01,NGS,24.75,24.940000534057617,21.071778033120175,N/A,9540.97609561753,N/A,N/A,1.0,True,18.4,95.1,N/A,9.125,90,0.2,1.0,,18.4
ADAMO,Adamas Trust Inc. 9.250% Senior Notes due 2031,9.25,25,2031-04-01,2028-04-01,NGS,24.43000030517578,26.857201028026584,23.780000686645508,N/A,40297.555555555555,N/A,N/A,2.3,True,12.9,21.1,N/A,9.25,730,2.0,2.3,,12.9
AEFC,AEGON Funding Company LLC. 5.10% Subordinated Notes due 12/15/2049,5.1,25,2049-12-15,2024-12-15,NYSE,19.100000381469727,20.71945837221244,17.455409031277664,N/A,47990.147410358564,N/A,N/A,23.6,True,18.7,50.4,N/A,5.1,-473,-1.3,23.6,,18.7
MGR,Affiliated Managers Group 5.875% Junior Subordinated Notes due 3/30/2059,5.875,25,2059-03-30,2024-03-30,NYSE,19.649999618530273,21.968926841619826,18.580114609067007,N/A,24370.725099601594,N/A,N/A,21.4,True,18.2,31.6,N/A,5.875,-733,-2.0,21.4,,18.2
MGRD,Affiliated Managers Group Inc. 4.20% Junior Subordinated Notes due 9/30/2061,4.2,25,2061-09-30,2026-09-30,NYSE,14.670000076293945,16.101997213168698,13.650555178122199,N/A,11478.187250996016,N/A,N/A,41.3,True,18.0,41.6,N/A,4.2,181,0.5,41.3,,18.0
MGRB,Affiliated Managers Group Inc. 4.75% Junior Subordinated Notes due 9/30/2060,4.75,25,2060-09-30,2025-09-30,NYSE,16.06999969482422,18.141851567151352,15.055372699817127,N/A,19555.99203187251,N/A,N/A,35.7,True,20.5,32.9,N/A,4.75,-184,-0.5,35.7,,20.5
MGRE,Affiliated Managers Group Inc. 6.750% Junior Subordinated Notes due 3/30/2064,6.75,25,2064-03-30,2029-03-30,NYSE,22.469999313354492,24.372392734162915,20.979961737614566,N/A,31287.96812749004,N/A,N/A,10.1,True,16.2,43.9,N/A,6.75,1093,3.0,10.1,,16.2
MITN,AG Mortgage Investment Trust 9.500% Senior Notes due 2/15/2029,9.5,25,2029-02-15,2026-02-15,NYSE,25.13010025024414,25.399999618530273,19.566462964427714,N/A,5263.223107569721,N/A,N/A,-0.5,False,29.8,95.4,N/A,9.5,-46,-0.1,-0.5,,29.8
MITP,AG Mortgage Investment Trust Inc 9.500% Senior Notes due 5/15/2029,9.5,25,2029-05-15,2026-05-15,NYSE,25.110000610351562,25.649999618530273,23.63584067569885,N/A,8353.119521912351,N/A,N/A,-0.4,False,8.5,73.2,N/A,9.5,43,0.1,-0.4,,8.5
AQNB,Algonquin Power & Utilities Corp. 6.20% Fix/Float Sub Notes 2019A Due 7/1/2079,6.2,25,2079-07-01,2024-07-01,NYSE,26.010000228881836,26.200000762939453,23.118931969741254,N/A,34220.90438247012,N/A,N/A,-4.0,False,13.3,93.8,N/A,6.2,-640,-1.8,-4.0,,13.3
AFGC,American Financial Group 5.125% Subordinated Debentures due 12/15/2059,5.125,25,2059-12-15,2024-12-15,NYSE,18.25,20.114832451237664,17.02050118054034,N/A,11401.067729083665,N/A,N/A,27.0,True,18.2,39.7,N/A,5.125,-473,-1.3,27.0,,18.2
AFGB,American Financial Group 5.875% Subordinated Debentures due 3/30/2059,5.875,25,2059-03-30,2024-03-30,NYSE,20.65999984741211,22.68832826724592,19.335805222902696,N/A,10083.123505976095,N/A,N/A,17.4,True,17.3,39.5,N/A,5.875,-733,-2.0,17.4,,17.3
AFGE,American Financial Group Inc. 4.50% Subordinated Debentures due 9/15/2060,4.5,25,2060-09-15,2025-09-15,NYSE,16.219999313354492,18.791108421268405,15.211003456544416,N/A,9246.191235059761,N/A,N/A,35.1,True,23.5,28.2,N/A,4.5,-199,-0.5,35.1,,23.5
AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 6/1/2060,5.625,25,2060-06-01,2025-06-01,NYSE,19.822500228881836,22.06127755608442,17.009675612755018,N/A,7738.609561752988,N/A,N/A,20.7,True,29.7,55.7,N/A,5.625,-305,-0.8,20.7,,29.7
AOMN,Angel Oak Mortgage REIT Inc. 9.50% Senior Notes due 07/30/2029,9.5,25,2029-07-30,2026-07-30,NYSE,25.110000610351562,25.959999084472656,23.600000381469727,N/A,8130.378486055777,N/A,N/A,-0.4,False,10.0,64.0,N/A,9.5,119,0.3,-0.4,,10.0
AOMD,Angel Oak Mortgage REIT Inc. 9.75% Senior Notes due 6/1/2030,9.75,25,2030-06-01,2027-06-01,NYSE,25.0,25.829999923706055,23.03136533942066,N/A,8400.121495327103,N/A,N/A,0.0,False,12.2,70.3,N/A,9.75,425,1.2,0.0,,12.2
APOS,Apollo Global Management Reset Rate Junior Subordinated Notes due 9/15/2053,7.0,25,2053-09-15,2028-12-15,NYSE,25.5,26.235197790550945,23.14373824383378,N/A,50205.764940239045,N/A,N/A,-2.0,False,13.4,76.2,N/A,7.0,988,2.7,-2.0,,13.4
UZE,Array Digital Infrastructure Inc. 5.50% Senior Notes due 3/1/2070,5.5,25,2070-03-01,2026-03-01,NGS,17.899999618530273,21.113173687858662,15.643584904324053,N/A,37707.50597609562,N/A,N/A,28.4,True,35.0,41.3,N/A,5.5,-32,-0.1,28.4,,35.0
UZD,Array Digital Infrastructure Inc. 6.25% Senior Notes due 9/1/2069,6.25,25,2069-09-01,2025-09-01,NGS,19.809999465942383,24.30703603594493,18.078799983670198,N/A,36308.254980079684,N/A,N/A,20.8,True,34.5,27.8,N/A,6.25,-213,-0.6,20.8,,34.5
ASBA,Associated Banc-Corp Reset Rate Subordinated Notes due 03/01/2033,7.0,25,2033-03-01,2028-03-01,NYSE,24.540000915527344,25.040000915527344,21.483383066839632,N/A,18611.179282868525,N/A,N/A,1.8,True,16.6,85.9,N/A,7.0,699,1.9,1.8,,16.6
AIZN,Assurant Inc. 5.25% Subordinated Notes due 1/15/2061,5.25,25,2061-01-15,2026-01-15,NYSE,19.489999771118164,21.969999313354492,17.155929075449773,N/A,23976.95634920635,N/A,N/A,22.0,True,28.1,48.5,N/A,5.25,-77,-0.2,22.0,,28.1
T,AT&T Inc. 5.35% Global Notes due 11/1/2066,5.35,25,2066-11-01,2022-11-01,NYSE,28.309999465942383,29.440000534057617,22.950000762939453,N/A,40347716.06374502,1.11,3.83,-13.2,False,28.3,82.6,3.83,5.35,-1248,-3.4,-13.2,3.83,28.3
ATHS,Athene Holding Ltd. Rate Reset Junior Subordinated Debentures due 3/30/2064,7.0,25,2064-03-30,2029-03-30,NYSE,23.829999923706055,25.135199554690754,22.340359640624953,N/A,48167.31075697211,N/A,N/A,4.7,True,12.5,53.3,N/A,7.0,1093,3.0,4.7,,12.5
ATLCL,Atlanticus Holdings Corp 6.125% Senior Notes Due 11/30/2026,6.125,25,2026-11-30,2023-11-30,NGM,25.0,25.100000381469727,22.309320910213174,N/A,19782.517928286852,N/A,N/A,0.0,False,12.5,96.4,N/A,6.125,-854,-2.3,0.0,,12.5
ATLCZ,Atlanticus Holdings Corp 9.25% Senior Notes Due 01/31/2029,9.25,25,2029-01-31,2026-01-31,NGS,25.010000228881836,25.889999389648438,21.844881303387442,N/A,24579.369047619046,N/A,N/A,-0.0,False,18.5,78.2,N/A,9.25,-61,-0.2,-0.0,,18.5
BWNB,Babcock & Wilcox Enterprises Inc. 6.50% Senior Notes Due 12/31/2026,6.5,25,2026-12-31,2024-12-31,NYSE,25.0,25.100000381469727,5.616409743687334,N/A,23086.816733067728,N/A,N/A,0.0,False,346.9,99.5,N/A,6.5,-457,-1.3,0.0,,346.9
RILYG,BRC Group Holdings Inc 5.00% Senior Notes Due 12/31/2026,5.0,25,2026-12-31,2023-12-31,NGM,23.09000015258789,23.649999618530273,5.819954953523682,N/A,29054.390438247014,N/A,N/A,7.6,True,306.4,96.9,N/A,5.0,-823,-2.3,7.6,,306.4
RILYK,BRC Group Holdings Inc 5.50% Senior Notes Due 3/31/2026,5.5,25,2026-03-31,2022-03-31,NGM,25.229999542236328,25.229999542236328,12.362104565187014,N/A,17870.564516129034,N/A,N/A,-0.9,False,104.1,100.0,N/A,5.5,-1463,-4.0,-0.9,,104.1
RILYT,BRC Group Holdings Inc 6.00% Senior Notes Due 1/31/2028,6.0,25,2028-01-31,2022-01-31,NGM,17.700000762939453,19.690000534057617,4.627058785222679,N/A,26277.529880478087,N/A,N/A,29.2,True,325.5,86.8,N/A,6.0,-1522,-4.2,29.2,,325.5
RILYN,BRC Group Holdings Inc 6.50% Senior Notes Due 9/30/2026,6.5,25,2026-09-30,2024-09-30,NGM,24.149999618530273,24.790000915527344,7.499908071037267,N/A,25632.083665338647,N/A,N/A,3.4,True,230.5,96.3,N/A,6.5,-549,-1.5,3.4,,230.5
RILYZ,BRC Group Holdings Inc. 5.25% Senior Notes Due 08/31/2028,5.25,25,2028-08-31,2023-08-31,NGM,16.729999542236328,17.790000915527344,4.469021941896716,N/A,47621.67330677291,N/A,N/A,33.1,True,298.1,92.0,N/A,5.25,-945,-2.6,33.1,,298.1
BHFAL,Brighthouse Financial 6.25% Junior Subordinated Debentures due 9/15/2058,6.25,25,2058-09-15,2023-09-15,NGS,16.719999313354492,19.762545112923135,15.806438613494707,N/A,41131.454183266935,N/A,N/A,33.1,True,25.0,23.1,N/A,6.25,-930,-2.5,33.1,,25.0
BHFAN,Brighthouse Financial Inc. 5.375% DEP PFD C,5.375,25,2058-12-31,2024-12-31,NGS,12.479999542236328,16.036214533236144,10.682456224140878,N/A,124112.84860557769,1.34,11.2,50.1,True,50.1,33.6,11.2,5.375,-457,-1.3,50.1,11.2,50.1
BHFAO,Brighthouse Financial Inc. 6.75% DP SHS PF B,6.75,25,2058-12-31,2024-12-31,NGS,15.979999542236328,20.235937956422934,13.15985181461668,N/A,70649.03187250996,1.69,10.85,36.1,True,53.8,39.9,10.85,6.75,-457,-1.3,36.1,10.85,53.8
BTSGU,BrightSpring Health Services 6.75% Tangible Equity Units,6.75,25,2029-12-31,2024-11-04,NGS,144.69000244140625,151.0800018310547,55.30110549926758,N/A,40739.629482071716,3.38,2.37,-478.8,False,173.2,93.3,2.37,6.75,-514,-1.4,-478.8,2.37,173.2
BEPJ,Brookfield BRP Holdings (Canada) Inc. 7.250% Perpetual Subordinated Notes,7.25,25,2099-12-31,2029-03-25,NYSE,24.104999542236328,25.62285597552145,19.703671036401843,N/A,11747.330677290836,N/A,N/A,3.6,True,30.0,74.4,N/A,7.25,1088,3.0,3.6,,30.0
CSWC,Capital Southwest Corp. 7.75% notes due 8/1/2028,7.75,25,2028-08-01,2025-08-01,NGS,21.93000030517578,23.365187560884387,15.533594861594205,N/A,605952.0398406375,2.56,11.58,12.3,True,50.4,81.7,11.58,7.75,-244,-0.7,12.3,11.58,50.4
CGABL,Carlyle Finance LLC 4.625% Subordinated Notes due 05/15/2061,4.625,25,2061-05-15,2026-05-15,NGS,17.450000762939453,18.197817838026538,15.378067309836053,N/A,33646.653386454185,N/A,N/A,30.2,True,18.3,73.5,N/A,4.625,43,0.1,30.2,,18.3
CGBDL,Carlyle Secured Lending Inc. 8.20% Notes due 12/1/2028,8.2,25,2028-12-01,2025-12-01,NGS,25.479999542236328,0.0,0.0,N/A,0.0,N/A,N/A,-1.9,False,N/A,N/A,N/A,8.2,-122,-0.3,-1.9,,
CIMP,Chimera Investment Corp 8.875% Senior Notes due 8/15/2030,8.875,25,2030-08-15,2027-08-15,NYSE,24.770000457763672,25.600000381469727,24.25,N/A,39797.718518518515,N/A,N/A,0.9,True,5.6,38.5,N/A,8.875,500,1.4,0.9,,5.6
CIMN,Chimera Investment Corp 9.000% Senior Notes due 5/15/2029,9.0,25,2029-05-15,2026-05-15,NYSE,25.010000228881836,25.420000076293945,21.59485548735743,N/A,9588.557768924304,N/A,N/A,-0.0,False,17.7,89.3,N/A,9.0,43,0.1,-0.0,,17.7
CIMO,Chimera Investment Corp 9.250% Senior Notes due 08/15/2029,9.25,25,2029-08-15,2026-08-15,NYSE,25.329999923706055,25.549999237060547,22.011779525319536,N/A,12191.494023904383,N/A,N/A,-1.3,False,16.1,93.8,N/A,9.25,135,0.4,-1.3,,16.1
CICB,CION Investment Corp 7.50% Notes Due 2029,7.5,25,2029-12-31,2026-12-30,NYSE,24.729999542236328,25.11298539619287,22.563522858749874,N/A,7929.792828685259,N/A,N/A,1.1,True,11.3,85.0,N/A,7.5,272,0.7,1.1,,11.3
CMSA,CMS Energy Corp. 5.625% Junior Subordinated Notes due 3/15/2078,5.625,25,2078-03-15,2023-03-15,NYSE,21.350000381469727,23.91657173006311,19.39798855202386,N/A,16221.027888446215,N/A,N/A,14.6,True,23.3,43.2,N/A,5.625,-1114,-3.1,14.6,,23.3
CMSC,CMS Energy Corp. 5.875% Junior Subordinated Notes due 10/15/2078,5.875,25,2078-10-15,2023-10-15,NYSE,21.989999771118164,23.642150846076564,19.96015151473181,N/A,35105.30278884462,N/A,N/A,12.0,True,18.4,55.1,N/A,5.875,-900,-2.5,12.0,,18.4
CMSD,CMS Energy Corp. 5.875% Junior Subordinated Notes due 3/1/2079,5.875,25,2079-03-01,2024-03-01,NYSE,22.149999618530273,24.010895068703373,20.396070056130334,N/A,43995.13147410358,N/A,N/A,11.4,True,17.7,48.5,N/A,5.875,-762,-2.1,11.4,,17.7
CRBD,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 12/15/2064,6.375,25,2064-12-15,2029-12-15,NYSE,23.229999542236328,24.510606640363385,18.48333261155502,N/A,59602.25099601594,N/A,N/A,7.1,True,32.6,78.8,N/A,6.375,1353,3.7,7.1,,32.6
FCRX,Crescent Capital BDC Inc. 5.00% Notes due 05/25/2026,5.0,25,2026-05-25,2023-05-25,NYSE,25.0,25.10300064086914,23.261228032865873,N/A,6971.669322709164,N/A,N/A,0.0,False,7.9,94.4,N/A,5.0,-1043,-2.9,0.0,,7.9
CUBB,Customers Bancorp 5.375% Subordinated Notes Due 12/30/2034,5.375,25,2034-12-30,2029-12-30,NYSE,22.100000381469727,23.632543796134996,17.18342073105329,N/A,2730.828685258964,N/A,N/A,11.6,True,37.5,76.2,N/A,5.375,1368,3.7,11.6,,37.5
DCOMG,Dime Community Bancshares Fixed/Float Subordinated Notes due 07/15/2034,7.0,25,2034-07-15,2029-07-15,NGM,26.100000381469727,26.2556538325579,22.265770607157997,N/A,3769.4581673306775,N/A,N/A,-4.4,False,17.9,96.1,N/A,7.0,1200,3.3,-4.4,,17.9
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 8/1/2042,5.625,25,2042-08-01,2017-08-01,NGS,16.81999969482422,17.989999771118164,12.009772518339853,N/A,42731.27091633466,N/A,N/A,32.7,True,49.8,80.4,N/A,5.625,-3166,-8.7,32.7,,49.8
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2/1/2046,6.25,25,2046-02-01,2021-02-18,NGS,17.3700008392334,17.459999084472656,17.149999618530273,N/A,26394.0,N/A,N/A,30.5,True,1.8,71.0,N/A,6.25,-1869,-5.1,30.5,,1.8
DTB,DTE Energy Co 2020 Series G 4.375% Junior Subordinated Debentures due 10/15/2080,4.375,25,2080-10-15,2025-10-15,NYSE,16.3700008392334,18.298785184440163,15.45150395658273,N/A,21230.89641434263,N/A,N/A,34.5,True,18.4,32.3,N/A,4.375,-169,-0.5,34.5,,18.4
DTK,DTE Energy Co 2025 Series H 6.25% Junior Subordinated Debentures due 10/01/2085,6.25,25,2085-10-01,2030-10-01,NYSE,23.969999313354492,25.59000015258789,23.610000610351562,N/A,144146.5037593985,N/A,N/A,4.1,True,8.4,18.2,N/A,6.25,1643,4.5,4.1,,8.4
DTG,DTE Energy Co Series E 4.375% Junior Subordinated Debentures due 12/01/2081,4.375,25,2081-12-01,2026-12-01,NYSE,16.549999237060547,18.3721875376943,15.86200058998449,N/A,29001.235059760955,N/A,N/A,33.8,True,15.8,27.4,N/A,4.375,243,0.7,33.8,,15.8
DTW,DTE Energy Co. Series E 5.25% Junior Subordinated Debentures due 12/1/2077,5.25,25,2077-12-01,2022-12-01,NYSE,20.600000381469727,22.579999923706055,19.366100915602413,N/A,25565.529880478087,N/A,N/A,17.6,True,16.6,38.4,N/A,5.25,-1218,-3.3,17.6,,16.6
DUKB,Duke Energy Corp. 5.625% Junior Subordinated Debentures due 9/15/2078,5.625,25,2078-09-15,2023-09-15,NYSE,23.40999984741211,24.59177141136903,22.200009035228636,N/A,33984.605577689246,N/A,N/A,6.4,True,10.8,50.6,N/A,5.625,-930,-2.5,6.4,,10.8
ECCV,Eagle Point Credit Co. 5.375% Notes due 01/31/2029,5.375,25,2029-01-31,2025-01-31,NYSE,23.3799991607666,23.924623068124312,20.716036499364872,N/A,5305.258964143426,N/A,N/A,6.5,True,15.5,83.0,N/A,5.375,-426,-1.2,6.5,,15.5
ECCX,Eagle Point Credit Co. 6.6875% Notes due 4/30/2028,6.6875,25,2028-04-30,2021-04-30,NYSE,24.920000076293945,25.200000762939453,22.290798030543833,N/A,2504.7250996015937,N/A,N/A,0.3,True,13.1,90.4,N/A,6.6875,-1798,-4.9,0.3,,13.1
ECCW,Eagle Point Credit Company Inc. 6.75% Notes Due 03/31/2031,6.75,25,2031-03-31,2024-03-29,NYSE,25.19569969177246,25.200000762939453,20.778620484824607,N/A,4939.067729083666,N/A,N/A,-0.8,False,21.3,99.9,N/A,6.75,-734,-2.0,-0.8,,21.3
ECCU,Eagle Point Credit Company Inc. 7.75% Notes due 6/30/2030,7.75,25,2030-06-30,2027-06-30,NYSE,24.709999084472656,25.079999923706055,22.111666920217196,N/A,9174.306772908367,N/A,N/A,1.2,True,13.4,87.5,N/A,7.75,454,1.2,1.2,,13.4
EAI,Entergy Arkansas 4.875% Series First Mortgage Bonds due 9/1/2066,4.875,25,2066-09-01,2021-09-01,NYSE,19.899999618530273,21.404153520370997,19.68000030517578,N/A,27200.755555555555,N/A,N/A,20.4,True,8.8,12.8,N/A,4.875,-1674,-4.6,20.4,,8.8
ELC,Entergy Louisiana 4.875% Collateral Trust Mortgage Bonds Series due 9/1/2066,4.875,25,2066-09-01,2021-09-01,NYSE,20.149999618530273,21.705863252046562,18.798624456422402,N/A,21069.131474103586,N/A,N/A,19.4,True,15.5,46.5,N/A,4.875,-1674,-4.6,19.4,,15.5
EMP,Entergy Mississippi 4.90% Series First Mortgage Bonds due 10/1/2066,4.9,25,2066-10-01,2021-10-01,NYSE,20.360000610351562,20.8956994420933,20.028742107419735,N/A,20822.133333333335,N/A,N/A,18.6,True,4.3,38.2,N/A,4.9,-1644,-4.5,18.6,,4.3
ENJ,Entergy New Orleans 5.00% Series First Mortgage Bonds due 12/1/2052,5.0,25,2052-12-01,2017-12-01,NYSE,20.110000610351562,22.15181589608744,18.86741828918457,N/A,1666.7330677290836,N/A,N/A,19.6,True,17.4,37.8,N/A,5.0,-3044,-8.3,19.6,,17.4
ENO,Entergy New Orleans 5.50% Series First Mortgage Bonds due 4/1/2066,5.5,25,2066-04-01,2021-04-01,NYSE,21.860000610351562,24.563387658845205,20.881339559151222,N/A,6824.370517928287,N/A,N/A,12.6,True,17.6,26.6,N/A,5.5,-1827,-5.0,12.6,,17.6
FGN,F&G Annuities & Life Inc. 7.950% Senior Notes due 12/15/2053,7.95,25,2053-12-15,2028-12-15,NYSE,24.75,26.066326332710496,22.421496262343542,N/A,24137.733067729085,N/A,N/A,1.0,True,16.3,63.9,N/A,7.95,988,2.7,1.0,,16.3
FGSN,F&G Annuities & Life Inc. 7.30% Junior Subordinated Notes due 1/15/2065,7.3,25,2065-01-15,2030-01-15,NYSE,20.350000381469727,24.014745524682983,19.309999465942383,N/A,37898.956349206346,N/A,N/A,18.6,True,24.4,22.1,N/A,7.3,1384,3.8,18.6,,24.4
INBKZ,First Internet Bancorp 6.00% Fixed-to-Floating Rate Sub Notes due 6/30/2029,6.0,25,2029-06-30,2024-06-30,NGS,24.499900817871094,24.700000762939453,21.574612337438776,N/A,2665.266932270916,N/A,N/A,2.0,True,14.5,93.6,N/A,6.0,-641,-1.8,2.0,,14.5
GAING,Gladstone Investment Corp 7.125% Notes due 05/01/2031,7.125,25,2031-05-01,2028-05-01,NGS,25.399999618530273,25.5,24.75,N/A,50585.0,N/A,N/A,-1.6,False,3.0,86.7,N/A,7.125,760,2.1,-1.6,,3.0
GAINZ,Gladstone Investment Corp 4.875% Notes Due 11/01/2028,4.875,25,2028-11-01,2024-11-01,NGS,24.000200271606445,24.299999237060547,21.43523691181207,N/A,4709.972111553785,N/A,N/A,4.0,True,13.4,89.5,N/A,4.875,-517,-1.4,4.0,,13.4
GAINN,Gladstone Investment Corp. 5.00% Notes Due 5/1/2026,5.0,25,2026-05-01,2023-05-01,NGS,25.18000030517578,25.40999984741211,23.79525116134248,N/A,5014.5139442231075,N/A,N/A,-0.7,False,6.8,85.8,N/A,5.0,-1067,-2.9,-0.7,,6.8
GECCI,Great Elm Capital Corp 8.50% Notes due 04/30/2029,8.5,25,2029-04-30,2026-04-30,NGM,25.229999542236328,25.5,22.753292194245915,N/A,1928.4,N/A,N/A,-0.9,False,12.1,90.2,N/A,8.5,28,0.1,-0.9,,12.1
GECCG,Great Elm Capital Corp 7.75% Notes due 12/31/2030,7.75,25,2030-12-31,2027-12-31,NGM,24.469999313354492,24.596460086937416,23.609243367561206,N/A,6730.115107913669,N/A,N/A,2.1,True,4.2,87.2,N/A,7.75,638,1.7,2.1,,4.2
GECCH,Great Elm Capital Corp. 8.125% Notes Due 12/31/2029,8.125,25,2029-12-31,2026-12-31,NGM,25.450000762939453,26.524999618530273,22.50870301225698,N/A,1971.4382470119522,N/A,N/A,-1.8,False,17.8,73.2,N/A,8.125,273,0.7,-1.8,,17.8
GECCO,Great Elm Capital Corp. 5.875% Notes due 6/30/2026,5.875,25,2026-06-30,2023-06-30,NGM,25.040000915527344,25.652055740356445,23.39388190705323,N/A,6897.709163346613,N/A,N/A,-0.2,False,9.7,72.9,N/A,5.875,-1007,-2.8,-0.2,,9.7
GEGGL,Great Elm Group Inc. 7.25% Notes due 06/30/2027,7.25,25,2027-06-30,2024-06-30,NGM,24.350000381469727,24.889999389648438,19.605623381022603,N/A,1680.7569721115538,N/A,N/A,2.6,True,27.0,89.8,N/A,7.25,-641,-1.8,2.6,,27.0
GREEL,Greenidge Generation Holdings Inc. 8.50% Senior Notes due 10/31/2026,8.5,25,2026-10-31,2024-10-31,NGS,20.020000457763672,22.05500030517578,5.271950683179146,N/A,6047.549800796813,N/A,N/A,19.9,True,318.3,87.9,N/A,8.5,-518,-1.4,19.9,,318.3
